287,2020,8,1,24.0,67.8,11.5,0.0,85.7,15.2,170.8,4.4,27.6,8.0
288,2020,8,1,24.2,65.9,12.1,0.0,86.5,15.8,166.6,4.9,27.9,9.0
289,2020,8,1,24.3,63.8,12.7,0.0,87.2,16.4,158.2,5.4,28.0,9.9
290,2020,8,1,24.5,61.7,13.4,0.0,87.8,16.9,146.9,6.0,27.9,10.8
291,2020,8,1,24.6,59.6,14.1,0.0,88.2,17.4,136.3,6.5,27.8,11.8
292,2020,8,1,24.9,57.5,14.6,0.0,88.6,18.1,131.4,7.1,28.3,12.7
293,2020,8,1,25.3,55.4,15.1,0.0,88.9,18.9,134.5,7.5,29.3,13.7
294,2020,8,1,25.8,53.5,15.4,0.0,89.1,19.7,143.8,7.9,30.7,14.6
295,2020,8,1,26.2,51.9,15.6,0.0,89.3,20.4,157.4,8.2,32.2,15.4
296,2020,8,1,26.6,50.5,15.7,0.0,89.5,20.9,173.5,8.4,33.5,16.1
297,2020,8,1,26.8,49.4,15.6,0.0,89.7,21.0,191.1,8.6,34.5,16.6
298,2020,8,1,27.0,48.5,15.6,0.0,89.8,21.0,209.2,8.8,35.2,17.0
299,2020,8,1,27.0,47.9,15.6,0.0,89.9,20.7,226.6,8.9,35.6,17.2
300,2020,8,1,27.0,47.4,15.6,0.0,90.0,20.3,241.8,9.0,35.8,17.4
301,2020,8,1,26.9,47.1,15.7,0.0,90.0,19.7,253.0,9.1,35.5,17.4
302,2020,8,1,26.7,47.0,16.0,0.0,89.9,18.9,258.0,9.2,34.8,17.3
303,2020,8,1,26.4,47.1,16.5,0.0,89.8,17.9,255.7,9.3,33.5,17.0
304,2020,8,1,26.0,47.4,17.1,0.0,89.6,16.8,246.4,9.4,31.7,16.6
305,2020,8,1,25.5,47.8,17.8,0.0,89.4,15.7,231.6,9.5,29.5,16.2
306,2020,8,1,25.0,48.2,18.4,0.0,89.2,14.5,213.3,9.6,27.3,15.6
307,2020,8,1,24.5,48.6,19.0,0.0,89.1,13.5,192.9,9.7,25.0,15.1
308,2020,8,1,24.0,48.9,19.5,0.0,88.9,12.7,171.5,9.8,22.9,14.7
309,2020,8,1,23.5,49.1,19.9,0.0,88.8,12.0,149.7,9.9,20.9,14.2
310,2020,8,1,23.1,49.0,20.1,0.0,88.8,11.5,128.0,10.0,19.1,13.9
311,2020,8,1,22.8,48.7,20.2,0.0,88.9,11.3,106.5,10.2,17.5,13.7
333,2020,8,1,23.9,41.3,13.2,0.0,89.7,12.6,206.9,8.4,21.2,12.6
334,2020,8,1,23.8,42.5,12.8,0.0,89.4,12.1,222.0,7.9,21.5,11.9
335,2020,8,1,23.8,43.7,12.4,0.0,89.1,11.8,237.5,7.3,21.9,11.3
336,2020,8,1,23.8,44.7,12.0,0.0,88.9,11.6,253.4,6.9,22.7,10.9
337,2020,8,1,24.0,45.5,11.6,0.0,88.9,11.8,269.6,6.5,23.8,10.7
338,2020,8,1,24.2,45.9,11.3,0.0,88.9,12.3,286.0,6.4,25.4,10.9
339,2020,8,1,24.5,45.9,11.1,0.0,89.1,13.1,302.1,6.3,27.4,11.4
340,2020,8,1,24.8,45.7,10.9,0.0,89.4,14.1,317.6,6.4,29.6,12.1
341,2020,8,1,25.1,45.2,10.8,0.0,89.7,15.2,332.1,6.6,31.8,12.8
342,2020,8,1,25.4,44.8,10.6,0.0,90.0,15.9,342.7,6.7,33.4,13.5
356,2020,8,1,24.0,69.8,10.8,0.0,84.8,14.4,178.3,3.8,27.4,6.9
357,2020,8,1,24.1,68.1,11.3,0.0,85.6,15.1,178.8,4.2,28.1,7.8
358,2020,8,1,24.3,66.2,11.9,0.0,86.4,15.8,175.8,4.6,28.5,8.7
359,2020,8,1,24.5,64.2,12.5,0.0,87.1,16.4,168.1,5.2,28.7,9.6
360,2020,8,1,24.6,62.1,13.2,0.0,87.7,16.9,156.9,5.7,28.6,10.6
361,2020,8,1,24.8,59.9,13.8,0.0,88.1,17.5,146.1,6.3,28.6,11.5
362,2020,8,1,25.1,57.8,14.4,0.0,88.5,18.2,140.6,6.8,29.0,12.5
363,2020,8,1,25.5,55.7,14.9,0.0,88.8,19.0,142.1,7.2,30.0,13.4
364,2020,8,1,26.0,53.8,15.2,0.0,89.0,19.8,150.0,7.6,31.4,14.3
365,2020,8,1,26.4,52.2,15.4,0.0,89.2,20.5,162.3,8.0,32.7,15.1
366,2020,8,1,26.7,50.9,15.4,0.0,89.4,20.9,177.4,8.2,33.8,15.8
367,2020,8,1,26.9,49.8,15.4,0.0,89.5,21.0,194.4,8.4,34.7,16.3
368,2020,8,1,27.0,49.0,15.3,0.0,89.7,20.9,212.2,8.5,35.3,16.6
369,2020,8,1,27.1,48.4,15.2,0.0,89.8,20.6,229.7,8.7,35.7,16.9
370,2020,8,1,27.1,47.9,15.3,0.0,89.8,20.1,245.3,8.8,35.8,17.0
371,2020,8,1,26.9,47.6,15.4,0.0,89.8,19.5,256.9,8.9,35.6,17.0
372,2020,8,1,26.7,47.5,15.7,0.0,89.8,18.6,262.1,8.9,34.8,16.9
373,2020,8,1,26.4,47.7,16.2,0.0,89.6,17.6,259.1,9.0,33.4,16.6
374,2020,8,1,26.0,48.0,16.9,0.0,89.4,16.4,248.6,9.1,31.4,16.2
375,2020,8,1,25.5,48.5,17.6,0.0,89.2,15.2,232.6,9.2,29.2,15.7
376,2020,8,1,24.9,49.0,18.3,0.0,89.0,14.0,213.4,9.3,26.8,15.1
377,2020,8,1,24.4,49.5,18.9,0.0,88.8,12.9,192.5,9.4,24.5,14.6
378,2020,8,1,23.9,49.8,19.4,0.0,88.7,12.0,170.8,9.4,22.3,14.1
379,2020,8,1,23.4,50.0,19.8,0.0,88.6,11.3,149.1,9.5,20.3,13.7
380,2020,8,1,23.0,49.9,20.0,0.0,88.5,10.9,127.6,9.7,18.5,13.3
381,2020,8,1,22.7,49.6,20.0,0.0,88.6,10.7,106.3,9.8,17.0,13.1
404,2020,8,1,23.8,42.4,12.7,0.0,89.3,12.2,216.8,7.8,21.5,11.8
405,2020,8,1,23.8,43.7,12.2,0.0,89.0,11.8,232.0,7.3,21.9,11.2
406,2020,8,1,23.8,44.7,11.8,0.0,88.9,11.7,247.8,6.8,22.6,10.8
407,2020,8,1,23.9,45.5,11.5,0.0,88.8,11.9,264.0,6.5,23.7,10.6
408,2020,8,1,24.1,45.9,11.2,0.0,88.8,12.4,280.4,6.3,25.3,10.8
409,2020,8,1,24.4,45.9,10.9,0.0,89.0,13.3,296.7,6.3,27.4,11.3
410,2020,8,1,24.8,45.6,10.8,0.0,89.3,14.3,312.4,6.4,29.8,12.0
411,2020,8,1,25.2,45.1,10.6,0.0,89.7,15.4,327.1,6.5,32.0,12.9
412,2020,8,1,25.5,44.7,10.5,0.0,90.0,16.3,338.2,6.7,33.8,13.5
426,2020,8,1,24.0,70.1,10.6,0.0,84.7,14.2,184.1,3.5,27.6,6.6
427,2020,8,1,24.2,68.3,11.1,0.0,85.6,15.0,186.0,3.9,28.4,7.5
428,2020,8,1,24.4,66.5,11.7,0.0,86.4,15.7,184.5,4.4,29.1,8.4
429,2020,8,1,24.6,64.5,12.3,0.0,87.1,16.3,177.5,4.9,29.3,9.4
430,2020,8,1,24.8,62.4,12.9,0.0,87.6,16.9,166.1,5.5,29.2,10.3
431,2020,8,1,25.0,60.3,13.6,0.0,88.0,17.5,155.0,6.0,29.2,11.2
432,2020,8,1,25.3,58.2,14.2,0.0,88.4,18.2,148.6,6.5,29.7,12.2
433,2020,8,1,25.7,56.1,14.7,0.0,88.6,19.0,148.8,7.0,30.6,13.2
434,2020,8,1,26.1,54.2,15.0,0.0,88.9,19.8,155.2,7.4,31.8,14.1
435,2020,8,1,26.5,52.6,15.2,0.0,89.1,20.5,166.2,7.7,33.1,14.9
436,2020,8,1,26.8,51.3,15.2,0.0,89.2,20.8,180.3,8.0,34.1,15.5
437,2020,8,1,27.0,50.4,15.1,0.0,89.4,20.9,196.6,8.1,34.8,15.9
438,2020,8,1,27.1,49.6,15.0,0.0,89.5,20.7,214.1,8.3,35.4,16.2
439,2020,8,1,27.1,49.0,14.9,0.0,89.6,20.4,231.6,8.4,35.7,16.5
440,2020,8,1,27.1,48.5,14.9,0.0,89.7,19.8,247.5,8.5,35.8,16.6
441,2020,8,1,27.0,48.2,15.1,0.0,89.7,19.2,259.7,8.6,35.5,16.6
442,2020,8,1,26.8,48.1,15.4,0.0,89.6,18.3,265.1,8.7,34.6,16.5
443,2020,8,1,26.4,48.3,16.0,0.0,89.5,17.2,261.4,8.8,33.1,16.2
444,2020,8,1,25.9,48.8,16.7,0.0,89.2,15.9,249.5,8.8,31.0,15.7
445,2020,8,1,25.4,49.3,17.5,0.0,89.0,14.6,232.4,8.9,28.7,15.2
446,2020,8,1,24.8,49.8,18.2,0.0,88.8,13.4,212.4,9.0,26.2,14.6
447,2020,8,1,24.3,50.3,18.9,0.0,88.6,12.3,191.1,9.1,23.8,14.0
448,2020,8,1,23.7,50.7,19.4,0.0,88.4,11.4,169.5,9.1,21.6,13.5
449,2020,8,1,23.2,50.9,19.7,0.0,88.3,10.7,148.1,9.2,19.7,13.1
450,2020,8,1,22.8,50.9,19.9,0.0,88.3,10.2,127.1,9.3,18.0,12.7
451,2020,8,1,22.5,50.6,19.9,0.0,88.3,10.0,106.4,9.4,16.5,12.5
474,2020,8,1,23.8,42.3,12.6,0.0,89.3,12.3,211.3,7.8,21.5,11.8
475,2020,8,1,23.8,43.6,12.1,0.0,89.0,11.9,226.2,7.2,21.9,11.2
476,2020,8,1,23.8,44.7,11.7,0.0,88.8,11.8,241.8,6.7,22.6,10.7
477,2020,8,1,23.9,45.5,11.3,0.0,88.7,12.0,257.9,6.4,23.6,10.5
478,2020,8,1,24.1,45.9,11.0,0.0,88.8,12.5,274.5,6.2,25.3,10.7
479,2020,8,1,24.5,45.9,10.8,0.0,89.0,13.5,291.0,6.2,27.5,11.2
480,2020,8,1,24.8,45.5,10.6,0.0,89.3,14.6,307.0,6.3,29.9,12.0
481,2020,8,1,25.2,45.0,10.5,0.0,89.6,15.8,321.8,6.5,32.3,12.9
482,2020,8,1,25.6,44.5,10.3,0.0,90.0,16.7,333.4,6.7,34.2,13.7
495,2020,8,1,23.9,71.3,10.1,0.0,84.1,13.5,187.5,3.0,27.2,5.8
496,2020,8,1,24.0,70.3,10.4,0.0,84.6,14.0,188.7,3.3,27.7,6.3
497,2020,8,1,24.3,68.6,10.9,0.0,85.5,14.8,192.2,3.7,28.7,7.2
498,2020,8,1,24.5,66.8,11.5,0.0,86.3,15.5,192.2,4.2,29.5,8.1
499,2020,8,1,24.7,64.8,12.1,0.0,87.0,16.2,185.8,4.7,29.8,9.1
500,2020,8,1,24.9,62.8,12.7,0.0,87.5,16.8,173.9,5.2,29.7,10.0
501,2020,8,1,25.1,60.7,13.4,0.0,87.9,17.4,162.2,5.8,29.7,10.9
502,2020,8,1,25.4,58.6,14.0,0.0,88.2,18.1,154.9,6.3,30.1,11.9
503,2020,8,1,25.8,56.5,14.4,0.0,88.5,19.0,154.0,6.7,31.0,12.8
504,2020,8,1,26.3,54.7,14.8,0.0,88.7,19.8,159.1,7.1,32.2,13.7
505,2020,8,1,26.6,53.1,14.9,0.0,88.9,20.4,169.0,7.5,33.3,14.5
506,2020,8,1,26.9,51.9,14.9,0.0,89.1,20.7,182.0,7.7,34.2,15.1
507,2020,8,1,27.0,51.0,14.8,0.0,89.3,20.7,197.4,7.9,34.8,15.5
508,2020,8,1,27.1,50.2,14.7,0.0,89.4,20.5,214.4,8.0,35.2,15.8
509,2020,8,1,27.1,49.6,14.6,0.0,89.5,20.1,231.9,8.1,35.4,16.0
510,2020,8,1,27.1,49.2,14.6,0.0,89.5,19.5,248.1,8.2,35.5,16.2
511,2020,8,1,27.0,48.9,14.8,0.0,89.5,18.8,260.8,8.3,35.2,16.2
512,2020,8,1,26.7,48.8,15.1,0.0,89.4,17.9,266.6,8.4,34.4,16.1
513,2020,8,1,26.4,49.0,15.7,0.0,89.3,16.7,262.0,8.5,32.7,15.7
514,2020,8,1,25.9,49.5,16.5,0.0,89.1,15.4,248.8,8.6,30.5,15.2
515,2020,8,1,25.3,50.1,17.4,0.0,88.8,14.0,230.6,8.6,28.0,14.6
516,2020,8,1,24.8,50.7,18.1,0.0,88.5,12.7,210.0,8.7,25.5,14.0
517,2020,8,1,24.2,51.2,18.8,0.0,88.3,11.6,188.7,8.7,23.1,13.4
518,2020,8,1,23.6,51.7,19.3,0.0,88.1,10.7,167.4,8.8,20.9,12.9
519,2020,8,1,23.1,51.9,19.6,0.0,88.0,10.0,146.7,8.8,19.0,12.4
520,2020,8,1,22.7,51.9,19.8,0.0,88.0,9.5,126.5,8.9,17.3,12.1
521,2020,8,1,22.3,51.6,19.7,0.0,88.0,9.4,106.8,9.0,16.0,11.8
522,2020,8,1,22.2,51.0,19.5,0.0,88.2,9.5,87.3,9.2,14.9,11.7
523,2020,8,1,22.1,50.1,19.2,0.0,88.4,9.9,68.1,9.4,14.0,11.7
524,2020,8,1,22.3,48.8,18.7,0.0,88.8,10.5,50.2,9.7,13.3,11.8
525,2020,8,1,22.5,47.3,17.9,0.0,89.1,11.3,37.8,9.8,13.0,12.0
526,2020,8,1,22.9,45.7,17.0,0.0,89.5,12.1,31.2,9.9,13.1,12.1
527,2020,8,1,23.3,43.9,16.0,0.0,89.9,13.0,27.3,10.0,13.4,12.3
528,2020,8,1,23.7,42.2,15.2,0.0,90.4,13.9,25.8,10.2,13.9,12.7
